question_id	answer_id	comment	time_stamp	username
4326	9530	Welcome to health SE :-). As a Q&A network, Stack Exchange operates somewhat differently than a forum. On health SE reliable references are strongly encouraged since they are the only way for the readers to assess the value of an answer regardless of their background. The aim of the site is to collect scientifically based information rather than personal experience and opinions. For more information on how the site operates, please take our tour or visit the help center and Health Meta. Thanks!	2016-10-07 06:20:21Z	Lucky
4319	4357	"no one can think straight on coffee and chocolate." - are there any studies supporting this statement?	2016-01-12 14:00:08Z	Fermi paradox
4317	11676	+1: Great answer! Good references too. Thanks for sharing	2017-03-24 19:30:42Z	Narusan-in-coma
4317	11676	I understand Pavlicev and Wagner differently: Though female orgasms originally developed as a way to induce ovulation, they don't serve this purpose in mammals anymore (due to the development of spontaneous orgasms), but are maintained since they serve secondary functions. So there is no need to be afraid to run out of eggs ;)	2017-03-24 20:56:55Z	Marzipanherz
4317	11676	So based one what yo are saying here, could female masturbation increase her ability to conceive but she may have a shorter window of time during her life that she can conceive? (Theoretically at least)	2017-03-28 15:41:28Z	L.B.
4317	11676	@L.B. That's how it reads to me :-/	2017-03-28 15:48:08Z	Chris
4317	11676	Do you have any resource about sex therapy four newcomer? Googling it doesn't show me a satisfied result	2017-04-21 06:01:37Z	Ooker
4317	11659	I edited your answer to remove the comments directed at another answer. Please don't do that. Just answer the question and let the community vote.	2017-03-24 18:36:02Z	Carey Gregory
4317	11659	@Narusan Perhaps reconsider following my edits?	2017-03-24 18:36:27Z	Carey Gregory
4317	11659	@CareyGregory Thanks for the edit! And thanks for the reminder.	2017-03-24 19:29:29Z	Narusan-in-coma
4295	4301	Welcome to Health SE! This post has the makings of a good answer, but here on Health, we strongly encourage using references. They are the only way in which we can tell if information is reliable or not. If you are struggling to find good sources, check out, What are reliable sources? If you want to learn more about our site's stance on answers without references, check out, Should answers without references be immediately deleted? Thanks :)	2016-01-06 15:05:44Z	JohnP
4294	5187	I wasn't aware of these new findings, they are very interesting and important.	2016-03-20 22:16:28Z	Lucky
4294	5187	I'd like to point out that the link between PPIs and kidney disease is purely observational, and the researchers did not correct for NSAID use.	2016-03-22 05:39:32Z	BillDOe
4294	5187	"The current evidence suggests that at least the PPIs should no longer be prescribed, except to prevent intestinal bleeding"  does it really? I mean, is that something that GI specialists are saying and doing or your interpretation? I can't tell from the way you wrote that.	2016-03-24 10:48:38Z	YviDe
4294	5187	@YviDe My interpretation, that's why I used the word "suggests". The point is that now that there is solid evidence that it is implicated in severely adverse health outcomes that can lead to death,the calculus about its proper use will change. See also here: " it has become equally clear that they should be used when needed and not continued indefinitely when there is no clear indication. —Neil Skolnik, MD"	2016-03-24 17:48:07Z	Count Iblis
4294	5187	"PPI's should no longer be prescribed, except to prevent intestinal bleeding" This is non sense. PPI's are still prescribed for various condition. Patients which take NSAID's, have barrettes, reoccurring ulcer, reoccurring gastritis, have displasyia, have heartburn daily (GERD), have a hiatal hernia, have Zoolynger-Elyson  etc. are all patients who are basically on them for life. Those studies do not say that PPI's cause the above side effects it just correlation. People have been taking them for 30 years and are doing fine. There will always be a small minority whit severe side's...	2016-11-05 17:21:33Z	eugene_sunic
4291	4292	That first one is exactly what I'm after.  Thank you!	2016-01-05 01:23:41Z	
4291	4292	If you ever watch the show "600 lb life" the surgeon always asks the patients to lose a significant amount of weight (eg 30 or 50 lbs) before the bariatric surgery, to demonstrate that they can change their activity level and what they are eating. I don't know if that is particular to that one surgeon or a general practice.	2017-02-08 12:59:06Z	Kate Gregory
4283	4288	Hi, The Nate, welcome to Health! Here, references are strongly encouraged in answers to back up points made therein. Unsourced material may be downvoted or deleted - and is certainly frowned upon. Can you add citations to support what you've written here? Thanks!	2016-01-04 22:09:40Z	HDE 226868
4283	4288	Oh, Probably. That's all very basic knowledge. I'll snoop about for some papers.	2016-01-05 05:11:28Z	The Nate
4283	4288	That's not a source. That's a search result.	2016-01-05 19:45:26Z	anongoodnurse
4283	4288	"Structure of the ribs themselves is a big part. The risks are low because the system fails fairly safely. The weak spots are such that, no, you generally don't have the pokey bit lying on the heart or lungs. (It does happen and it's serous.)" This doesn't say anything. What about rib structure is protective to the chest? Where are the ribs likely to break? Do chest casts exist? Do they work? There's potential here, but no real information except your opinion in layman's terms.	2016-01-05 19:51:48Z	anongoodnurse
4272	4275	It's not uncommon to write for blood to be drawn (and tested somewhere) when a patient is symptomatic, so you're on target with that advice (it need not be done at the doctor's office, but at any outpatient blood-drawing facility.) There are many things that can cause symptoms but not show up in blood work an hour later (or even when symptomatic) e.g. atrial fibrillation can come and go, be symptomatic and completely unsuspected by the patient, but not show up in a blood test.	2016-01-03 05:40:16Z	anongoodnurse
4266	4268	"...which might occur from you changing your habits to not eat these wings?" Great line, and a very sound question nutritionally. +1	2016-01-02 01:32:15Z	anongoodnurse
4249	4255	..You are totally right,actually i used it for my advantage..But sometimes espacially these days(it's winter) it goes worst..Nowadays i drink too much coffee,my doctor used to said don't drink it more than two,three cup of in a day..Because as a side effect now i have lack of sleep..Regular sleep routine > caffein..I will look for also elimination diet and experience hyperfocus..I think I must first fix my sleep pattern..	2015-12-31 17:27:58Z	
4249	4252	@ErenArdahan In that case, if your previous psychologist didn't work out, why not try a new one? Perhaps a new psychologist is all you need. It cannot hurt. May I ask why you would not consider medication?	2015-12-31 04:40:42Z	
